IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
10.0.0.92,,,,5.0,Medium,30,"VendorFix","OpenSSL DoS Vulnerability (20240115) - Linux","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.0.2
Fixed version:     3.0.13
Installation
path / port:       /snap/core22/1612/usr/bin/openssl

",1.3.6.1.4.1.25623.1.0.114276,"CVE-2023-6237",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,ff8aacc3-b7bd-4f55-a27c-18d7f603714a,"Where the key that is being checked has been obtained from an
  untrusted source this may lead to a DoS.","Update to version 3.0.13, 3.1.5, 3.2.1 or later.","OpenSSL versions 3.0, 3.1 and 3.2.","Applications that use the function EVP_PKEY_public_check() to
  check RSA public keys may experience long delays.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240115) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.114276)
Version used: 2024-01-30T14:37:03Z
","Product: cpe:/a:openssl:openssl:3.0.2
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2981,DFN-CERT-2024-1413,DFN-CERT-2024-1166,DFN-CERT-2024-1067,DFN-CERT-2024-0531,DFN-CERT-2024-0296,DFN-CERT-2024-0253,DFN-CERT-2024-0175,DFN-CERT-2024-0106,WID-SEC-2024-1488,WID-SEC-2024-1307,WID-SEC-2024-1226,WID-SEC-2024-0769,WID-SEC-2024-0093",""
10.0.0.92,,22,tcp,5.0,Medium,30,"VendorFix","OpenBSD OpenSSH < 9.2 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.2
Installation
path / port:       22/tcp

",1.3.6.1.4.1.25623.1.0.104512,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,75a36a1c-0b2d-475f-884a-fa5a0109d8f6,"","Update to version 9.2 or later.","OpenBSD OpenSSH prior to version 9.2.","If the CanonicalizeHostname and CanonicalizePermittedCNAMEs
  options were enabled, and the system/libc resolver did not check that names in DNS responses were
  valid, then use of these options could allow an attacker with control of DNS to include invalid
  characters (possibly including wildcards) in names added to known_hosts files when they were
  updated. These names would still have to match the CanonicalizePermittedCNAMEs allow-list, so
  practical exploitation appears unlikely.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 9.2 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104512)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","",""
10.0.0.92,,80,tcp,5.0,Medium,70,"Mitigation","Source Control Management (SCM) Files/Folders Accessible (HTTP)","The script attempts to identify files/folders of a SCM
  accessible at the webserver.","The following SCM files/folders were identified:

Match:      0000000000000000000000000000000000000000 cede8a534190bb52e7407197e53d424a7e0cbaf7 root <root@RIS430-Target.(none)> 1741032675 -0500	clone: from https://github.com/digininja/DVWA.git
Used regex: ^[a-f0-9]{40} [a-f0-9]{40} 
URL:        http://10.0.0.92/dvwa/.git/logs/HEAD

Match:      [core]
[remote ""origin""]
[branch ""master""]
Used regex: ^\[(core|receive|(remote|branch) .+)\]$
URL:        http://10.0.0.92/dvwa/.git/config

Match:      # git ls-files --others --exclude-from=.git/info/exclude
Used regex: ^# git ls-files
URL:        http://10.0.0.92/dvwa/.git/info/exclude

Match:      DIRC
Used regex: ^DIRC
URL:        http://10.0.0.92/dvwa/.git/index

Match:      Unnamed repository; edit this file 'description' to name the repository.
Used regex: ^Unnamed repository
URL:        http://10.0.0.92/dvwa/.git/description

Match:      ref: refs/heads/master
Used regex: ^ref: refs/
URL:        http://10.0.0.92/dvwa/.git/HEAD

Match:      0000000000000000000000000000000000000000 73d6a092a1cc74580775b2ee510926fa81d0b46d root <root@RIS430-Target.(none)> 1741032759 -0500	clone: from https://github.com/webpwnized/mutillidae.git
Used regex: ^[a-f0-9]{40} [a-f0-9]{40} 
URL:        http://10.0.0.92/mutillidae/.git/logs/HEAD

Match:      [core]
[remote ""origin""]
[branch ""main""]
Used regex: ^\[(core|receive|(remote|branch) .+)\]$
URL:        http://10.0.0.92/mutillidae/.git/config

Match:      # git ls-files --others --exclude-from=.git/info/exclude
Used regex: ^# git ls-files
URL:        http://10.0.0.92/mutillidae/.git/info/exclude

Match:      DIRC
Used regex: ^DIRC
URL:        http://10.0.0.92/mutillidae/.git/index

Match:      Unnamed repository; edit this file 'description' to name the repository.
Used regex: ^Unnamed repository
URL:        http://10.0.0.92/mutillidae/.git/description

Match:      ref: refs/heads/main
Used regex: ^ref: refs/
URL:        http://10.0.0.92/mutillidae/.git/HEAD
",1.3.6.1.4.1.25623.1.0.111084,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,abf53de4-f1ff-438c-86f2-5a10001c53f1,"Based on the information provided in these files/folders an
  attacker might be able to gather additional info about the structure of the system and its
  applications.","Restrict access to the SCM files/folders for authorized systems
  only.","","Currently the script is checking for files/folders of the
  following SCM software:

  - Git (.git)

  - Mercurial (.hg)

  - Bazaar (.bzr)

  - CVS (CVS/Root, CVS/Entries)

  - Subversion (.svn)","Check the response if SCM files/folders are accessible.
Details:
Source Control Management (SCM) Files/Folders Accessible (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.111084)
Version used: 2023-08-01T13:29:10Z
","","","",""
10.0.0.92,,,,5.0,Medium,30,"VendorFix","OpenSSL DoS Vulnerability (20240408) - Linux","OpenSSL is prone to a denial of service (DoS) vulnerability.","Installed version: 3.0.2
Fixed version:     3.0.14
Installation
path / port:       /usr/bin/openssl

",1.3.6.1.4.1.25623.1.0.152058,"CVE-2024-2511",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,913132d5-2be4-473f-99fa-4c8c6e512c7a,"An attacker may exploit certain server configurations to trigger
  unbounded memory growth that would lead to a Denial of Service.","Update to version 1.1.1y, 3.0.14, 3.1.6, 3.2.2 or later.","OpenSSL versions 1.1.1, 3.0, 3.1 and 3.2.","Some non-default TLS server configurations can cause unbounded
  memory growth when processing TLSv1.3 sessions.","Checks if a vulnerable version is present on the target host.
Details:
OpenSSL DoS Vulnerability (20240408) - Linux
(OID: 1.3.6.1.4.1.25623.1.0.152058)
Version used: 2024-04-10T05:05:22Z
","Product: cpe:/a:openssl:openssl:3.0.2
Method: OpenSSL Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.145462)
","","DFN-CERT-2024-2884,DFN-CERT-2024-2743,DFN-CERT-2024-2681,DFN-CERT-2024-2191,DFN-CERT-2024-2168,DFN-CERT-2024-1978,DFN-CERT-2024-1904,DFN-CERT-2024-1867,DFN-CERT-2024-1493,DFN-CERT-2024-0916,WID-SEC-2025-0225,WID-SEC-2024-3192,WID-SEC-2024-3191,WID-SEC-2024-2112,WID-SEC-2024-1638,WID-SEC-2024-0813",""
10.0.0.1,,443,tcp,5.0,Medium,99,"Mitigation","SSL/TLS: Certificate Expired","The remote server's SSL/TLS certificate has already expired.","The certificate of the remote service expired on 2025-01-07 23:59:59.

Certificate details:
fingerprint (SHA-1)             | BD8A1468752F2538F276866682062627085AAC99
fingerprint (SHA-256)           | 39F851C178CE325EF84773FB6777B8A64A2D165A5FE619B7F58E05A9FCE2DFC4
issued by                       | CN=COMODO RSA Organization Validation Secure Server CA,O=COMODO CA Limited,L=Salford,ST=Greater Manchester,C=GB
public key algorithm            | RSA
public key size (bits)          | 2048
serial                          | 5812E9A4279A45F95DD1FB8E896B6F12
signature algorithm             | sha256WithRSAEncryption
subject                         | CN=myrouter.io,O=Comcast Corporation,ST=Pennsylvania,C=US
subject alternative names (SAN) | myrouter.io
valid from                      | 2024-01-08 00:00:00 UTC
valid until                     | 2025-01-07 23:59:59 UTC
",1.3.6.1.4.1.25623.1.0.103955,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,b56d11a3-d67c-4f88-98cb-c0748d39a8b6,"","Replace the SSL/TLS certificate by a new one.","","This script checks expiry dates of certificates associated with
  SSL/TLS-enabled services on the target and reports whether any have already expired.","
Details:
SSL/TLS: Certificate Expired
(OID: 1.3.6.1.4.1.25623.1.0.103955)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Collect and Report Certificate Details
(OID: 1.3.6.1.4.1.25623.1.0.103692)
","","",""
10.0.0.92,,22,tcp,5.0,Medium,30,"VendorFix","OpenBSD OpenSSH < 9.3 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.3
Installation
path / port:       22/tcp

",1.3.6.1.4.1.25623.1.0.104635,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,a7dfcb5e-013b-4c0e-a09d-c607ec3dd9b9,"","Update to version 9.3 or later.","OpenBSD OpenSSH prior to version 9.3.","ssh(1): Portable OpenSSH provides an implementation of the
  getrrsetbyname(3) function if the standard library does not provide it, for use by the
  VerifyHostKeyDNS feature. A specifically crafted DNS response could cause this function to perform
  an out-of-bounds read of adjacent stack data, but this condition does not appear to be exploitable
  beyond denial-of-service to the ssh(1) client.

  The getrrsetbyname(3) replacement is only included if the system's standard library lacks this
  function and portable OpenSSH was not compiled with the ldns library (--with-ldns).
  getrrsetbyname(3) is only invoked if using VerifyHostKeyDNS to fetch SSHFP records.This problem
  was found by the Coverity static analyzer.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH < 9.3 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104635)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","",""
10.0.0.92,,,,5.0,Medium,30,"VendorFix","OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.2
Installation
path / port:       /snap/core22/1612/usr/bin/ssh

",1.3.6.1.4.1.25623.1.0.104511,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,ca675529-a910-4f21-9c00-c1fdafa78091,"","Update to version 9.2 or later.","OpenBSD OpenSSH versions starting from 8.7 and prior to 9.2.","The PermitRemoteOpen option would ignore its first argument
  unless it was one of the special keywords 'any' or 'none', causing the permission list to fail
  open if only one permission was specified.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104511)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","",""
10.0.0.92,,,,5.0,Medium,30,"VendorFix","OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.2
Installation
path / port:       /snap/core22/1612/usr/sbin/sshd

",1.3.6.1.4.1.25623.1.0.104511,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,cf375ca5-aae9-4e11-9d31-2cf235f03b0f,"","Update to version 9.2 or later.","OpenBSD OpenSSH versions starting from 8.7 and prior to 9.2.","The PermitRemoteOpen option would ignore its first argument
  unless it was one of the special keywords 'any' or 'none', causing the permission list to fail
  open if only one permission was specified.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104511)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","",""
10.0.0.92,,,,5.0,Medium,30,"VendorFix","OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.2
Installation
path / port:       /snap/core22/1748/usr/bin/ssh

",1.3.6.1.4.1.25623.1.0.104511,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,505d08d3-b6d1-4b85-ad84-b7639e61f5e1,"","Update to version 9.2 or later.","OpenBSD OpenSSH versions starting from 8.7 and prior to 9.2.","The PermitRemoteOpen option would ignore its first argument
  unless it was one of the special keywords 'any' or 'none', causing the permission list to fail
  open if only one permission was specified.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104511)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","",""
10.0.0.92,,,,5.0,Medium,30,"VendorFix","OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability","OpenBSD OpenSSH is prone to an unspecified vulnerability.","Installed version: 8.9p1
Fixed version:     9.2
Installation
path / port:       /snap/core22/1748/usr/sbin/sshd

",1.3.6.1.4.1.25623.1.0.104511,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,96b09a68-f687-4ece-9cfe-448fd05138ad,"","Update to version 9.2 or later.","OpenBSD OpenSSH versions starting from 8.7 and prior to 9.2.","The PermitRemoteOpen option would ignore its first argument
  unless it was one of the special keywords 'any' or 'none', causing the permission list to fail
  open if only one permission was specified.","Checks if a vulnerable version is present on the target host.
Details:
OpenBSD OpenSSH 8.7 - 9.1 Unspecified Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.104511)
Version used: 2025-01-21T05:37:33Z
","Product: cpe:/a:openbsd:openssh:8.9p1
Method: OpenSSH Detection Consolidation
(OID: 1.3.6.1.4.1.25623.1.0.108577)
","","",""
10.0.0.1,,443,tcp,5.0,Medium,30,"Mitigation","Backup File Scanner (HTTP) - Unreliable Detection Reporting","The script reports backup files left on the web server.","The following backup files were identified (<URL>:<Matching pattern>):

https://10.0.0.1/cmn/css/.common-min.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.common-min.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/.print.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/common-min.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.jquery.radioswitch.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/.progressBar.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/jquery.radioswitch.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/lib/progressBar.css.tmp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.backup:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.bak:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.bkp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.copy:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.old:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.orig:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.save:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.swp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.temp:^HTTP/1\.[01] 200
https://10.0.0.1/cmn/css/print.css.tmp:^HTTP/1\.[01] 200
",1.3.6.1.4.1.25623.1.0.108975,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,e013eaca-1a86-40b8-b7b9-fc292ac2f85a,"Based on the information provided in these files an attacker might
  be able to gather sensitive information stored in these files.","Delete the backup files.","","Notes:

  - 'Unreliable Detection' means that a file was detected only based on a HTTP 200 (Found) status
  code reported by the remote web server when a file was requested.

  - As the VT 'Backup File Scanner (HTTP)' (OID: 1.3.6.1.4.1.25623.1.0.140853) might run into a
  timeout the actual reporting of this vulnerability takes place in this VT instead.","Reports previous enumerated backup files accessible on the
  remote web server.
Details:
Backup File Scanner (HTTP) - Unreliable Detection Reporting
(OID: 1.3.6.1.4.1.25623.1.0.108975)
Version used: 2022-09-13T10:15:09Z
","","","",""
10.0.0.92,,3128,tcp,4.9,Medium,30,"VendorFix","Squid DoS Vulnerability (GHSA-wgvf-q977-9xjg, SQUID-2024:3)","Squid is prone to a denial of service (DoS) vulnerability in ESI
  processing.","Installed version: 5.9
Fixed version:     6.10
Installation
path / port:       3128/tcp

",1.3.6.1.4.1.25623.1.0.114674,"CVE-2024-37894",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,bc614f32-04a4-4979-9110-0e0ea59e7d5a,"","Update to version 6.10 or later.","Squid version 3.0 through 6.9.","Due to an Out-of-bounds Write error when assigning ESI
  variables, Squid is susceptible to a Memory Corruption error, which can result in a Denial of
  Service.

  This flaw was part of the 'Squid Caching Proxy Security Audit: 55 vulnerabilities and 35 0days'
  publication in October 2023 and filed as 'Buffer Underflow in ESI'.","Checks if a vulnerable version is present on the target host.
Details:
Squid DoS Vulnerability (GHSA-wgvf-q977-9xjg, SQUID-2024:3)
(OID: 1.3.6.1.4.1.25623.1.0.114674)
Version used: 2024-11-01T05:05:36Z
","Product: cpe:/a:squid-cache:squid:5.9
Method: Squid Detection (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.900611)
","","DFN-CERT-2024-1935,DFN-CERT-2024-1706,WID-SEC-2024-1447",""
10.0.0.92,,21,tcp,4.8,Medium,70,"Mitigation","FTP Unencrypted Cleartext Login","The remote host is running a FTP service that allows cleartext logins over
  unencrypted connections.","The remote FTP service accepts logins without a previous sent 'AUTH TLS' command. Response(s):

Non-anonymous sessions: 331 Please specify the password.
Anonymous sessions:     331 Please specify the password.
",1.3.6.1.4.1.25623.1.0.108528,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,6ff8cfe8-1f3a-409b-a5e8-f3d958e20dc1,"An attacker can uncover login names and passwords by sniffing traffic to the
  FTP service.","Enable FTPS or enforce the connection via the 'AUTH TLS' command. Please see
  the manual of the FTP service for more information.","","","Tries to login to a non FTPS enabled FTP service without sending a
  'AUTH TLS' command first and checks if the service is accepting the login without enforcing the use of
  the 'AUTH TLS' command.
Details:
FTP Unencrypted Cleartext Login
(OID: 1.3.6.1.4.1.25623.1.0.108528)
Version used: 2023-12-20T05:05:58Z
","","","",""
10.0.0.1,,80,tcp,4.8,Medium,80,"Workaround","Cleartext Transmission of Sensitive Information via HTTP","The host / application transmits sensitive information (username, passwords) in
  cleartext via HTTP.","The following input fields were identified (URL:input name):

http://10.0.0.1/:password
",1.3.6.1.4.1.25623.1.0.108440,"",d2d15a58-77e5-4ad8-860e-f8b8b1893ce1,"New Quick Task",2025-03-04T16:54:18Z,3a4da8ca-25cb-4d42-b025-57adb6b95926,"An attacker could use this situation to compromise or eavesdrop on the
  HTTP communication between the client and the server using a man-in-the-middle attack to get access to
  sensitive data like usernames or passwords.","Enforce the transmission of sensitive data via an encrypted SSL/TLS connection.
  Additionally make sure the host / application is redirecting all users to the secured SSL/TLS connection before
  allowing to input sensitive data into the mentioned functions.","Hosts / applications which doesn't enforce the transmission of sensitive data via an
  encrypted SSL/TLS connection.","","Evaluate previous collected information and check if the host / application is not
  enforcing the transmission of sensitive data via an encrypted SSL/TLS connection.

  The script is currently checking the following:

  - HTTP Basic Authentication (Basic Auth)

  - HTTP Forms (e.g. Login) with input field of type 'password'
Details:
Cleartext Transmission of Sensitive Information via HTTP
(OID: 1.3.6.1.4.1.25623.1.0.108440)
Version used: 2023-09-07T05:05:21Z
","","","",""
