IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.2.1,mynetwork.home,22,tcp,0.0,Log,80,"","SSH Login Failed For Authenticated Checks","It was NOT possible to login using the provided SSH
  credentials. Hence authenticated checks are NOT enabled.","It was not possible to login using the provided SSH credentials. Hence authenticated checks are not enabled.

If the SSH credentials are correct the login might have failed because of the following reasons:

- The password of the provided SSH credentials has expired and the user is required to change it before a login is possible again.
",1.3.6.1.4.1.25623.1.0.105936,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,7cd5bb9f-159e-4df3-93c6-855c8ab5f8c7,"","Recheck the SSH credentials for authenticated checks or
  evaluate the script output for the required algorithms on the remote SSH server or the scanner.","","","
Details:
SSH Login Failed For Authenticated Checks
(OID: 1.3.6.1.4.1.25623.1.0.105936)
Version used: 2022-09-22T10:44:54Z
","","","",""
192.168.2.1,mynetwork.home,445,tcp,0.0,Log,80,"","SMB Remote Version Detection","Detection of Server Message Block(SMB).

  This script sends SMB Negotiation request and try to get the version from the
  response.","SMBv1, SMBv2 and SMBv3 are enabled on remote target
",1.3.6.1.4.1.25623.1.0.807830,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,37dda7f7-697e-48a1-afa9-3bd5c4af0494,"","","","","
Details:
SMB Remote Version Detection
(OID: 1.3.6.1.4.1.25623.1.0.807830)
Version used: 2023-07-26T05:05:09Z
","","","",""
192.168.2.1,mynetwork.home,,,0.0,Log,80,"","Traceroute","Collect information about the network route and
  network distance between the scanner host and the target host.","Network route from scanner (192.168.2.108) to target (192.168.2.1):

192.168.2.108
192.168.2.1

Network distance between scanner and target: 2
",1.3.6.1.4.1.25623.1.0.51662,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,5ef5a2eb-dee2-4e02-a2f7-ea93c3da4e49,"","","","For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more.","A combination of the protocols ICMP and TCP is used
  to determine the route. This method is applicable for IPv4 only and it is also known as
  'traceroute'.
Details:
Traceroute
(OID: 1.3.6.1.4.1.25623.1.0.51662)
Version used: 2022-10-17T11:13:19Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Certificate - Self-Signed Certificate Detection","The SSL/TLS certificate on this port is self-signed.","The certificate of the remote service is self signed.

Certificate details:
fingerprint (SHA-1)             | 645D99D4857F87CFFB5FFAAD34613E6D97482745
fingerprint (SHA-256)           | D19A4E88FB88E985C49DE3E75FC085D55E47CACF8870AC429A692B8E7B1497FA
issued by                       | CN=self-signedkey,O=Sagemcom Ca,C=FR
public key algorithm            | RSA
public key size (bits)          | 2048
serial                          | 00C4BBECECC04303A2
signature algorithm             | sha256WithRSAEncryption
subject                         | CN=self-signedkey,O=Sagemcom Ca,C=FR
subject alternative names (SAN) | None
valid from                      | 2015-10-02 09:55:43 UTC
valid until                     | 2115-09-08 09:55:43 UTC
",1.3.6.1.4.1.25623.1.0.103140,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,96f61c14-2c83-4924-acaf-2ab6e4ac9df9,"","","","","
Details:
SSL/TLS: Certificate - Self-Signed Certificate Detection
(OID: 1.3.6.1.4.1.25623.1.0.103140)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Collect and Report Certificate Details
(OID: 1.3.6.1.4.1.25623.1.0.103692)
","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Certificate - Subject Common Name Does Not Match Server FQDN","The SSL/TLS certificate contains a common name (CN) that does not match the hostname.","The certificate of the remote service contains a common name (CN) that does not match the hostname ""mynetwork.home"".

Certificate details:
fingerprint (SHA-1)             | 645D99D4857F87CFFB5FFAAD34613E6D97482745
fingerprint (SHA-256)           | D19A4E88FB88E985C49DE3E75FC085D55E47CACF8870AC429A692B8E7B1497FA
issued by                       | CN=self-signedkey,O=Sagemcom Ca,C=FR
public key algorithm            | RSA
public key size (bits)          | 2048
serial                          | 00C4BBECECC04303A2
signature algorithm             | sha256WithRSAEncryption
subject                         | CN=self-signedkey,O=Sagemcom Ca,C=FR
subject alternative names (SAN) | None
valid from                      | 2015-10-02 09:55:43 UTC
valid until                     | 2115-09-08 09:55:43 UTC
",1.3.6.1.4.1.25623.1.0.103141,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,0eec11db-b1f6-400e-91ca-b244f269c7cc,"","","","","
Details:
SSL/TLS: Certificate - Subject Common Name Does Not Match Server FQDN
(OID: 1.3.6.1.4.1.25623.1.0.103141)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Collect and Report Certificate Details
(OID: 1.3.6.1.4.1.25623.1.0.103692)
","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,99,"Mitigation","SSL/TLS: Certificate Too Long Valid","The remote server's SSL/TLS certificate expiration date is too
  far in the future.","The certificate of the remote service is valid for more than 15 years from now and will expire on 2115-09-08 09:55:43.

Certificate details:
fingerprint (SHA-1)             | 645D99D4857F87CFFB5FFAAD34613E6D97482745
fingerprint (SHA-256)           | D19A4E88FB88E985C49DE3E75FC085D55E47CACF8870AC429A692B8E7B1497FA
issued by                       | CN=self-signedkey,O=Sagemcom Ca,C=FR
public key algorithm            | RSA
public key size (bits)          | 2048
serial                          | 00C4BBECECC04303A2
signature algorithm             | sha256WithRSAEncryption
subject                         | CN=self-signedkey,O=Sagemcom Ca,C=FR
subject alternative names (SAN) | None
valid from                      | 2015-10-02 09:55:43 UTC
valid until                     | 2115-09-08 09:55:43 UTC
",1.3.6.1.4.1.25623.1.0.103958,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,35bfed99-b986-46fa-8c8c-ee979ffa281b,"","Replace the SSL/TLS certificate by a new one.","","This script checks expiry dates of certificates associated with
  SSL/TLS-enabled services on the target and reports whether any do not have a reasonable expiration
  date.","
Details:
SSL/TLS: Certificate Too Long Valid
(OID: 1.3.6.1.4.1.25623.1.0.103958)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Collect and Report Certificate Details
(OID: 1.3.6.1.4.1.25623.1.0.103692)
","","",""
192.168.2.1,mynetwork.home,445,tcp,0.0,Log,80,"","SMB Login Successful For Authenticated Checks","It was possible to login using the provided SMB
  credentials. Hence authenticated checks are enabled.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.108539,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,e0cd1d9a-0597-4d80-9945-29ee06f7df3e,"","","","","
Details:
SMB Login Successful For Authenticated Checks
(OID: 1.3.6.1.4.1.25623.1.0.108539)
Version used: 2023-07-28T16:09:07Z
","","","",""
192.168.2.1,mynetwork.home,445,tcp,0.0,Log,80,"","Microsoft Windows SMB Accessible Shares","The script detects the Windows SMB Accessible Shares and sets the
  result into KB.","The following shares were found
IPC$

",1.3.6.1.4.1.25623.1.0.902425,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,d7e0c686-0ab2-4eb8-a698-3b726ef1db2d,"","","","","
Details:
Microsoft Windows SMB Accessible Shares
(OID: 1.3.6.1.4.1.25623.1.0.902425)
Version used: 2023-01-31T10:08:41Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,80,"Workaround","SSL/TLS: HTTP Strict Transport Security (HSTS) Missing","The remote web server is not enforcing HTTP Strict Transport
  Security (HSTS).","The remote web server is not enforcing HSTS.

HTTP-Banner:

HTTP/1.1 200 OK
Content-Language: en
Content-Type: text/html
Accept-Ranges: bytes
ETag: ""***replaced***""
Last-Modified: ***replaced***
Content-Length: ***replaced***
Connection: close
Date: ***replaced***
Server: HTTP Server
",1.3.6.1.4.1.25623.1.0.105879,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,4a936448-c419-49bd-9b7a-2af0630a94a3,"","Enable HSTS or add / configure the required directives
  correctly following the guides linked in the references.

  Note: Some web servers are not sending headers on specific status codes by default. Please review
  your web server or application configuration to always send these headers on every response
  independently from the status code.

  - Apache: Use 'Header always set' instead of 'Header set'.

  - nginx: Append the 'always' keyword to each 'add_header' directive.

  For different applications or web severs please refer to the related documentation for a similar
  configuration possibility.","","","
Details:
SSL/TLS: HTTP Strict Transport Security (HSTS) Missing
(OID: 1.3.6.1.4.1.25623.1.0.105879)
Version used: 2024-02-08T05:05:59Z
","","","",""
192.168.2.1,mynetwork.home,,,0.0,Log,80,"","Hostname Determination Reporting","The script reports information on how the hostname of the target
  was determined.","Hostname determination for IP 192.168.2.1:

Hostname|Source
mynetwork.home|Reverse-DNS
",1.3.6.1.4.1.25623.1.0.108449,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,7b248afc-bf83-458a-a98a-3fcec702f93f,"","","","","
Details:
Hostname Determination Reporting
(OID: 1.3.6.1.4.1.25623.1.0.108449)
Version used: 2022-07-27T10:11:28Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,80,"Workaround","SSL/TLS: HTTP Public Key Pinning (HPKP) Missing","The remote web server is not enforcing HTTP Public Key Pinning
  (HPKP).

  Note: Most major browsers have dropped / deprecated support for this header in 2020.","The remote web server is not enforcing HPKP.

HTTP-Banner:

HTTP/1.1 200 OK
Content-Language: en
Content-Type: text/html
Accept-Ranges: bytes
ETag: ""***replaced***""
Last-Modified: ***replaced***
Content-Length: ***replaced***
Connection: close
Date: ***replaced***
Server: HTTP Server
",1.3.6.1.4.1.25623.1.0.108247,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,5a2ff916-ab76-4f3a-97fa-98122fafaf23,"","Enable HPKP or add / configure the required directives
  correctly following the guides linked in the references.

  Note: Some web servers are not sending headers on specific status codes by default. Please review
  your web server or application configuration to always send these headers on every response
  independently from the status code.

  - Apache: Use 'Header always set' instead of 'Header set'.

  - nginx: Append the 'always' keyword to each 'add_header' directive.

  For different applications or web severs please refer to the related documentation for a similar
  configuration possibility.","","","
Details:
SSL/TLS: HTTP Public Key Pinning (HPKP) Missing
(OID: 1.3.6.1.4.1.25623.1.0.108247)
Version used: 2024-02-08T05:05:59Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,80,"","HTTP Security Headers Detection","All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Expect-CT                         | https://owasp.org/www-project-secure-headers/#expect-ct, Note: This is an upcoming header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Public-Key-Pins                   | Please check the output of the VTs including 'SSL/TLS:' and 'HPKP' in their name for more information and configuration help. Note: Most major browsers have dropped / deprecated support for this header in 2020.
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Strict-Transport-Security         | Please check the output of the VTs including 'SSL/TLS:' and 'HSTS' in their name for more information and configuration help.
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,c89b83ec-b609-4ee2-ba5b-1deb045fa3ad,"","","","","
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
","","","",""
192.168.2.1,mynetwork.home,80,tcp,0.0,Log,80,"Workaround","SSL/TLS: HPKP / HSTS / Expect-CT Headers sent via plain HTTP","This script checks if the remote HTTP server is sending a HPKP, HSTS
  and/or Expect-CT header via plain HTTP.

  Note: Most major browsers have dropped / deprecated support for this header in 2020.","The remote HTTP server is sending HPKP, HSTS and/or Expect-CT headers via plain HTTP.

HSTS-Header:

Strict-Transport-Security: max-age=63072000; includeSubDomains; preload

",1.3.6.1.4.1.25623.1.0.108248,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,c7c4524f-c92e-40d9-9f99-9407a4d7de5d,"","Configure the remote host to only send HPKP, HSTS and Expect-CT headers
  via HTTPS. Sending those headers via plain HTTP doesn't comply with the referenced RFCs.","","","
Details:
SSL/TLS: HPKP / HSTS / Expect-CT Headers sent via plain HTTP
(OID: 1.3.6.1.4.1.25623.1.0.108248)
Version used: 2023-07-25T05:05:58Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Report Perfect Forward Secrecy (PFS) Cipher Suites","This routine reports all SSL/TLS cipher suites accepted by a
  service which are supporting Perfect Forward Secrecy (PFS).","Cipher suites supporting Perfect Forward Secrecy (PFS) are accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256
TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256

Cipher suites supporting Perfect Forward Secrecy (PFS) are accepted by this service via the TLSv1.3 protocol:

TLS_AES_128_GCM_SHA256
TLS_AES_256_GCM_SHA384
TLS_CHACHA20_POLY1305_SHA256


",1.3.6.1.4.1.25623.1.0.105018,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,0d6f8d1d-cde7-4f11-93de-bdbcd9ce40dd,"","","","","
Details:
SSL/TLS: Report Perfect Forward Secrecy (PFS) Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.105018)
Version used: 2024-09-30T08:38:05Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Report Supported Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.802067)
","","",""
192.168.2.1,mynetwork.home,9443,tcp,0.0,Log,98,"","SSL/TLS: Perfect Forward Secrecy Cipher Suites Missing","The remote service is missing support for SSL/TLS cipher suites supporting Perfect Forward Secrecy.","The remote service does not support perfect forward secrecy cipher suites.
",1.3.6.1.4.1.25623.1.0.105092,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,58b6655d-8291-49ff-891d-0435a76ca326,"","","","","
Details:
SSL/TLS: Perfect Forward Secrecy Cipher Suites Missing
(OID: 1.3.6.1.4.1.25623.1.0.105092)
Version used: 2024-09-27T05:05:23Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Report Medium Cipher Suites","This routine reports all Medium SSL/TLS cipher suites accepted
  by a service.","'Medium' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
TLS_RSA_WITH_AES_256_CBC_SHA256
TLS_RSA_WITH_AES_256_GCM_SHA384

'Medium' cipher suites accepted by this service via the TLSv1.3 protocol:

TLS_AES_128_GCM_SHA256


",1.3.6.1.4.1.25623.1.0.902816,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,97166311-2dc4-4c37-bbf9-f55000a79785,"","","","Any cipher suite considered to be secure for only the next 10
  years is considered as medium.","
Details:
SSL/TLS: Report Medium Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.902816)
Version used: 2024-09-27T05:05:23Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Report Supported Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.802067)
","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Report Non Weak Cipher Suites","This routine reports all Non Weak SSL/TLS cipher suites
  accepted by a service.","'Non Weak' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256
TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
TLS_RSA_WITH_AES_256_CBC_SHA256
TLS_RSA_WITH_AES_256_GCM_SHA384

'Non Weak' cipher suites accepted by this service via the TLSv1.3 protocol:

TLS_AES_128_GCM_SHA256
TLS_AES_256_GCM_SHA384
TLS_CHACHA20_POLY1305_SHA256


",1.3.6.1.4.1.25623.1.0.103441,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,0d1fd961-dc68-4f1c-9fda-ca18c84c60b7,"","","","","
Details:
SSL/TLS: Report Non Weak Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.103441)
Version used: 2024-09-27T05:05:23Z
","Product: cpe:/a:ietf:transport_layer_security
Method: SSL/TLS: Report Supported Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.802067)
","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Report Supported Cipher Suites","This routine reports all SSL/TLS cipher suites accepted by a
  service.","'Strong' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_CHACHA20_POLY1305_SHA256
TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256

'Medium' cipher suites accepted by this service via the TLSv1.2 protocol:

TLS_DHE_RSA_WITH_AES_256_CBC_SHA256
TLS_DHE_RSA_WITH_AES_256_GCM_SHA384
TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384
TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384
TLS_RSA_WITH_AES_256_CBC_SHA256
TLS_RSA_WITH_AES_256_GCM_SHA384

No 'Weak' cipher suites accepted by this service via the TLSv1.2 protocol.

No 'Null' cipher suites accepted by this service via the TLSv1.2 protocol.

No 'Anonymous' cipher suites accepted by this service via the TLSv1.2 protocol.

'Strong' cipher suites accepted by this service via the TLSv1.3 protocol:

TLS_AES_256_GCM_SHA384
TLS_CHACHA20_POLY1305_SHA256

'Medium' cipher suites accepted by this service via the TLSv1.3 protocol:

TLS_AES_128_GCM_SHA256

No 'Weak' cipher suites accepted by this service via the TLSv1.3 protocol.

No 'Null' cipher suites accepted by this service via the TLSv1.3 protocol.

No 'Anonymous' cipher suites accepted by this service via the TLSv1.3 protocol.


",1.3.6.1.4.1.25623.1.0.802067,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,83c96116-273e-4995-a38a-f3b6d54aa42c,"","","","Notes:

  - As the VT 'SSL/TLS: Check Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.900234) might run
  into a timeout the actual reporting of all accepted cipher suites takes place in this VT instead.

  - SSLv2 ciphers are not getting reported as the protocol itself is deprecated, needs to be
  considered as weak and is reported separately as deprecated.","
Details:
SSL/TLS: Report Supported Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.802067)
Version used: 2024-09-27T05:05:23Z
","","","",""
192.168.2.1,mynetwork.home,9443,tcp,0.0,Log,98,"","SSL/TLS: Report Supported Cipher Suites","This routine reports all SSL/TLS cipher suites accepted by a
  service.","No 'Strong' cipher suites accepted by this service via the TLSv1.0 protocol.

No 'Medium' cipher suites accepted by this service via the TLSv1.0 protocol.

No 'Weak' cipher suites accepted by this service via the TLSv1.0 protocol.

No 'Null' cipher suites accepted by this service via the TLSv1.0 protocol.

No 'Anonymous' cipher suites accepted by this service via the TLSv1.0 protocol.


",1.3.6.1.4.1.25623.1.0.802067,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,d1a034e7-a555-4a31-95f0-5e7d4e57b717,"","","","Notes:

  - As the VT 'SSL/TLS: Check Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.900234) might run
  into a timeout the actual reporting of all accepted cipher suites takes place in this VT instead.

  - SSLv2 ciphers are not getting reported as the protocol itself is deprecated, needs to be
  considered as weak and is reported separately as deprecated.","
Details:
SSL/TLS: Report Supported Cipher Suites
(OID: 1.3.6.1.4.1.25623.1.0.802067)
Version used: 2024-09-27T05:05:23Z
","","","",""
192.168.2.1,mynetwork.home,9443,tcp,0.0,Log,98,"","SSL/TLS: Safe/Secure Renegotiation Support Status","Checks and reports if a remote SSL/TLS service supports
  safe/secure renegotiation.","Protocol Version | Safe/Secure Renegotiation Support Status
----------------------------------------------------------------------------------
SSLv3            | Unknown, Reason: Failed to open a socket to the remote service.
TLSv1.0          | Unknown, Reason: Failed to open a socket to the remote service.
TLSv1.1          | Unknown, Reason: Failed to open a socket to the remote service.
TLSv1.2          | Unknown, Reason: Failed to open a socket to the remote service.
TLSv1.3          | Unknown, Reason: Failed to open a socket to the remote service.
",1.3.6.1.4.1.25623.1.0.117757,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,3281ff1d-327b-44e2-b7ce-b0d9b2c27bc0,"","","","","
Details:
SSL/TLS: Safe/Secure Renegotiation Support Status
(OID: 1.3.6.1.4.1.25623.1.0.117757)
Version used: 2024-09-27T05:05:23Z
","","","",""
192.168.2.1,mynetwork.home,443,tcp,0.0,Log,98,"","SSL/TLS: Safe/Secure Renegotiation Support Status","Checks and reports if a remote SSL/TLS service supports
  safe/secure renegotiation.","Protocol Version | Safe/Secure Renegotiation Support Status
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
SSLv3            | Unknown, Reason: Scanner failed to negotiate an SSL/TLS connection (Either the scanner or the remote host is probably not supporting / accepting this SSL/TLS protocol version).
TLSv1.0          | Unknown, Reason: Scanner failed to negotiate an SSL/TLS connection (Either the scanner or the remote host is probably not supporting / accepting this SSL/TLS protocol version).
TLSv1.1          | Unknown, Reason: Scanner failed to negotiate an SSL/TLS connection (Either the scanner or the remote host is probably not supporting / accepting this SSL/TLS protocol version).
TLSv1.2          | Enabled, Note: While the remote service announces the support of safe/secure renegotiation it still might not support / accept renegotiation at all.
TLSv1.3          | Disabled (The TLSv1.3 protocol generally doesn't support renegotiation so this is always reported as 'Disabled')
",1.3.6.1.4.1.25623.1.0.117757,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,5a314691-8d64-4e8a-b546-cc04f9a4dd07,"","","","","
Details:
SSL/TLS: Safe/Secure Renegotiation Support Status
(OID: 1.3.6.1.4.1.25623.1.0.117757)
Version used: 2024-09-27T05:05:23Z
","","","",""
192.168.2.1,mynetwork.home,10080,tcp,0.0,Log,80,"","HTTP Security Headers Detection","All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target.","Missing Headers                   | More Information
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Content-Security-Policy           | https://owasp.org/www-project-secure-headers/#content-security-policy
Cross-Origin-Embedder-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Opener-Policy        | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Cross-Origin-Resource-Policy      | https://scotthelme.co.uk/coop-and-coep/, Note: This is an upcoming header
Document-Policy                   | https://w3c.github.io/webappsec-feature-policy/document-policy#document-policy-http-header
Feature-Policy                    | https://owasp.org/www-project-secure-headers/#feature-policy, Note: The Feature Policy header has been renamed to Permissions Policy
Permissions-Policy                | https://w3c.github.io/webappsec-feature-policy/#permissions-policy-http-header-field
Referrer-Policy                   | https://owasp.org/www-project-secure-headers/#referrer-policy
Sec-Fetch-Dest                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Mode                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-Site                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
Sec-Fetch-User                    | https://developer.mozilla.org/en-US/docs/Web/HTTP/Headers#fetch_metadata_request_headers, Note: This is a new header supported only in newer browsers like e.g. Firefox 90
X-Content-Type-Options            | https://owasp.org/www-project-secure-headers/#x-content-type-options
X-Frame-Options                   | https://owasp.org/www-project-secure-headers/#x-frame-options
X-Permitted-Cross-Domain-Policies | https://owasp.org/www-project-secure-headers/#x-permitted-cross-domain-policies
X-XSS-Protection                  | https://owasp.org/www-project-secure-headers/#x-xss-protection, Note: Most major browsers have dropped / deprecated support for this header in 2020.
",1.3.6.1.4.1.25623.1.0.112081,"",56875cf6-8120-4bb5-b7cd-0b484cc6aba4,"cred ",2025-03-06T02:52:44Z,4e90429e-629f-46d2-8863-1a18ab813c19,"","","","","
Details:
HTTP Security Headers Detection
(OID: 1.3.6.1.4.1.25623.1.0.112081)
Version used: 2021-07-14T06:19:43Z
","","","",""
